,group,기준일자,행정동명,카운트,평균,편차,최소,25%,50%,75%,최대
10003,3,2022-06-18,광덕면,4.0,8.75,6.4485140407177015,3.0,6.0,7.0,9.75,18.0
10004,3,2022-06-18,광혜원면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10005,3,2022-06-18,광희동,7.0,5.857142857142857,2.1157009420498154,3.0,4.0,7.0,7.5,8.0
10006,3,2022-06-18,교하동,6.0,8.166666666666666,4.956477243634502,3.0,4.0,8.5,10.0,16.0
10007,3,2022-06-18,구갈동,273.0,5.5677655677655675,3.6040195783749653,3.0,3.0,3.0,7.0,22.0
10008,3,2022-06-18,구로2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10009,3,2022-06-18,구로3동,11.0,5.2727272727272725,2.4531982835029496,3.0,3.0,5.0,6.0,10.0
10010,3,2022-06-18,구미1동,16.0,6.0,4.412104562073146,3.0,4.0,4.0,5.5,20.0
10011,3,2022-06-18,구미동,51.0,7.254901960784314,5.574381175538329,3.0,4.0,4.0,9.0,31.0
10012,3,2022-06-18,구성동,200.0,6.23,4.054540230705826,3.0,3.0,4.0,8.0,21.0
10013,3,2022-06-18,구월3동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10014,3,2022-06-18,구의1동,1.0,11.0,,11.0,11.0,11.0,11.0,11.0
10015,3,2022-06-18,구의2동,4.0,3.75,1.5,3.0,3.0,3.0,3.75,6.0
10016,3,2022-06-18,구의3동,2.0,6.5,4.949747468305833,3.0,4.75,6.5,8.25,10.0
10017,3,2022-06-18,군남면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10018,3,2022-06-18,군포1동,4.0,4.25,1.8929694486000912,3.0,3.0,3.5,4.75,7.0
10019,3,2022-06-18,군포2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10020,3,2022-06-18,궁내동,3.0,5.0,1.7320508075688772,3.0,4.5,6.0,6.0,6.0
10021,3,2022-06-18,권선1동,3.0,6.0,3.0,3.0,4.5,6.0,7.5,9.0
10022,3,2022-06-18,권선2동,9.0,5.0,2.7838821814150108,3.0,3.0,4.0,7.0,11.0
10023,3,2022-06-18,근남면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10024,3,2022-06-18,금곡동,27.0,5.0,2.7735009811261455,3.0,3.0,4.0,5.5,11.0
10025,3,2022-06-18,금광2동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10026,3,2022-06-18,금정동,8.0,5.5,3.6645015252516173,3.0,3.0,3.0,8.0,11.0
10027,3,2022-06-18,금촌1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10028,3,2022-06-18,금학동,4.0,5.75,3.4034296427770228,3.0,3.0,5.0,7.75,10.0
10029,3,2022-06-18,금호4가동,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
10030,3,2022-06-18,기배동,4.0,12.75,6.800735254367722,6.0,7.5,12.5,17.75,20.0
10031,3,2022-06-18,기흥동,131.0,5.9541984732824424,4.009340240027696,3.0,3.0,4.0,8.0,25.0
10032,3,2022-06-18,낙성대동,3.0,9.333333333333334,2.3094010767585034,8.0,8.0,8.0,10.0,12.0
10033,3,2022-06-18,남사읍,132.0,5.424242424242424,3.4928961978820396,3.0,3.0,4.0,7.0,23.0
10034,3,2022-06-18,남양읍,34.0,5.147058823529412,2.203748224924794,3.0,4.0,4.0,6.5,12.0
10035,3,2022-06-18,남영동,4.0,9.0,5.163977794943222,3.0,6.0,9.0,12.0,15.0
10036,3,2022-06-18,남촌동,8.0,6.25,5.7507763451058125,3.0,3.0,4.5,6.0,20.0
10037,3,2022-06-18,남현동,1.0,7.0,,7.0,7.0,7.0,7.0,7.0
10038,3,2022-06-18,내곡동,3.0,5.333333333333333,4.041451884327381,3.0,3.0,3.0,6.5,10.0
10039,3,2022-06-18,내덕2동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10040,3,2022-06-18,노량진1동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10041,3,2022-06-18,노량진2동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10042,3,2022-06-18,논현1동,11.0,4.363636363636363,1.8586407545691703,3.0,3.0,4.0,4.0,8.0
10043,3,2022-06-18,논현2동,9.0,4.444444444444445,1.9436506316151003,3.0,3.0,4.0,4.0,9.0
10044,3,2022-06-18,논현고잔동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10045,3,2022-06-18,대곶면,6.0,6.833333333333333,4.02077936060494,3.0,4.0,7.0,7.0,14.0
10046,3,2022-06-18,대덕면,1.0,8.0,,8.0,8.0,8.0,8.0,8.0
10047,3,2022-06-18,대림3동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10048,3,2022-06-18,대방동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10049,3,2022-06-18,대부동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10050,3,2022-06-18,대산읍,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10051,3,2022-06-18,대소면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10052,3,2022-06-18,대소원면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10053,3,2022-06-18,대원동,21.0,5.619047619047619,1.8021151593666394,3.0,4.0,6.0,7.0,9.0
10054,3,2022-06-18,대월면,4.0,7.25,3.4034296427770228,3.0,5.25,8.0,10.0,10.0
10055,3,2022-06-18,대치1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10056,3,2022-06-18,대치2동,32.0,5.375,2.8255744491593093,3.0,4.0,4.0,7.0,14.0
10057,3,2022-06-18,대치4동,24.0,6.583333333333333,5.5318576694779775,3.0,3.75,4.0,7.0,25.0
10058,3,2022-06-18,대학동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10059,3,2022-06-18,덕산읍,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
10060,3,2022-06-18,덕풍3동,3.0,6.666666666666667,3.511884584284246,3.0,5.0,7.0,8.5,10.0
10061,3,2022-06-18,도곡1동,8.0,9.25,4.891683905218266,3.0,6.0,10.0,11.0,17.0
10062,3,2022-06-18,도곡2동,15.0,5.2,3.3848401523768974,3.0,3.0,4.0,6.0,15.0
10063,3,2022-06-18,도척면,10.0,5.0,2.1081851067789197,3.0,4.0,4.0,6.0,10.0
10064,3,2022-06-18,도촌동,7.0,6.285714285714286,3.6384193323605842,3.0,4.0,4.0,8.0,13.0
10065,3,2022-06-18,도화동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10066,3,2022-06-18,동백1동,155.0,6.038709677419355,4.702698687735906,3.0,3.0,4.0,7.0,37.0
10067,3,2022-06-18,동백2동,136.0,6.227941176470588,4.2808218521502965,3.0,3.0,4.0,8.0,22.0
10068,3,2022-06-18,동백3동,117.0,5.931623931623932,4.149629181036783,3.0,4.0,4.0,7.0,22.0
10069,3,2022-06-18,동부동,79.0,6.784810126582278,4.439539379190516,3.0,3.0,5.0,9.0,22.0
10070,3,2022-06-18,동천동,184.0,8.141304347826088,5.374665366102025,3.0,5.0,5.0,10.0,28.0
10071,3,2022-06-18,동탄1동,45.0,5.533333333333333,3.4680358601480363,3.0,3.0,4.0,7.0,16.0
10072,3,2022-06-18,동탄2동,2.0,11.0,2.8284271247461903,9.0,10.0,11.0,12.0,13.0
10073,3,2022-06-18,동탄3동,9.0,4.888888888888889,2.848001248439177,3.0,3.0,3.0,7.0,11.0
10074,3,2022-06-18,동탄5동,24.0,4.958333333333333,3.8727494633395927,3.0,3.0,3.0,4.25,20.0
10075,3,2022-06-18,동탄6동,23.0,5.3478260869565215,4.744457969349597,3.0,3.0,3.0,6.0,24.0
10076,3,2022-06-18,동탄7동,14.0,3.7142857142857144,1.266647387553302,3.0,3.0,3.0,4.5,7.0
10077,3,2022-06-18,동탄8동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10078,3,2022-06-18,둔포면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10079,3,2022-06-18,마도면,5.0,5.0,3.4641016151377544,3.0,3.0,3.0,5.0,11.0
10080,3,2022-06-18,마북동,205.0,6.287804878048781,4.486373438358365,3.0,3.0,4.0,8.0,26.0
10081,3,2022-06-18,마장동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10082,3,2022-06-18,마장면,46.0,5.608695652173913,4.218890116656882,3.0,3.0,4.0,7.0,23.0
10083,3,2022-06-18,망포1동,3.0,7.333333333333333,7.505553499465135,3.0,3.0,3.0,9.5,16.0
10084,3,2022-06-18,망포2동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10085,3,2022-06-18,매산동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10086,3,2022-06-18,매송면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10087,3,2022-06-18,매탄2동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10088,3,2022-06-18,매탄3동,63.0,5.444444444444445,3.373414933774407,3.0,3.0,4.0,7.0,23.0
10089,3,2022-06-18,매탄4동,11.0,9.545454545454545,3.6705213897656654,3.0,7.0,8.0,13.0,15.0
10090,3,2022-06-18,명동,22.0,5.590909090909091,3.486833614901729,3.0,4.0,4.0,7.25,17.0
10091,3,2022-06-18,명일2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10092,3,2022-06-18,모가면,8.0,6.0,3.585685828003181,3.0,3.0,5.0,7.5,13.0
10093,3,2022-06-18,모현읍,282.0,6.109929078014185,3.9134734863096052,3.0,3.0,4.0,8.0,23.0
10094,3,2022-06-18,목1동,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10095,3,2022-06-18,목행.용탄동,2.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0
10096,3,2022-06-18,묵2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10097,3,2022-06-18,문백면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10098,3,2022-06-18,문산읍,3.0,4.0,1.7320508075688772,3.0,3.0,3.0,4.5,6.0
10099,3,2022-06-18,문원동,4.0,7.0,2.0,4.0,7.0,8.0,8.0,8.0
10100,3,2022-06-18,문정1동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10101,3,2022-06-18,문정2동,30.0,5.133333333333334,3.082020534440458,3.0,3.0,4.0,6.0,16.0
10102,3,2022-06-18,미사1동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10103,3,2022-06-18,미아동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10104,3,2022-06-18,미양면,2.0,4.5,2.1213203435596424,3.0,3.75,4.5,5.25,6.0
10105,3,2022-06-18,반월동,18.0,4.555555555555555,2.3818485708329753,3.0,3.0,4.0,4.0,12.0
10106,3,2022-06-18,반포1동,4.0,8.0,3.265986323710904,4.0,7.0,8.0,9.0,12.0
10107,3,2022-06-18,반포3동,8.0,5.0,1.7728105208558367,3.0,3.75,4.5,7.0,7.0
10108,3,2022-06-18,반포4동,10.0,6.8,4.263540521418529,3.0,4.0,5.0,8.0,17.0
10109,3,2022-06-18,발산1동,5.0,4.2,1.7888543819998317,3.0,3.0,3.0,5.0,7.0
10110,3,2022-06-18,방배3동,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10111,3,2022-06-18,방배4동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10112,3,2022-06-18,방이2동,6.0,5.833333333333333,2.401388487243717,3.0,4.0,6.0,8.0,8.0
10113,3,2022-06-18,방학1동,1.0,10.0,,10.0,10.0,10.0,10.0,10.0
10114,3,2022-06-18,배곧2동,1.0,9.0,,9.0,9.0,9.0,9.0,9.0
10115,3,2022-06-18,배방읍,5.0,7.8,4.658325879540847,4.0,5.0,5.0,10.0,15.0
10116,3,2022-06-18,백사면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10117,3,2022-06-18,백암면,78.0,7.064102564102564,6.279920058201055,3.0,3.0,5.0,7.0,38.0
10118,3,2022-06-18,백현동,18.0,6.166666666666667,4.382451637262091,3.0,4.0,4.0,7.75,18.0
10119,3,2022-06-18,범계동,3.0,5.333333333333333,2.309401076758503,4.0,4.0,4.0,6.0,8.0
10120,3,2022-06-18,법원읍,4.0,13.25,8.69386757049665,4.0,10.0,12.0,15.25,25.0
10121,3,2022-06-18,별양동,1.0,7.0,,7.0,7.0,7.0,7.0,7.0
10122,3,2022-06-18,병점1동,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
10123,3,2022-06-18,병점2동,3.0,4.333333333333333,2.309401076758503,3.0,3.0,3.0,5.0,7.0
10124,3,2022-06-18,병천면,4.0,10.75,8.180260794538684,3.0,6.0,9.0,13.75,22.0
10125,3,2022-06-18,보개면,6.0,9.0,4.1952353926806065,3.0,7.0,9.0,11.0,15.0
10126,3,2022-06-18,보라동,240.0,6.208333333333333,4.440015517582544,3.0,3.0,4.0,8.0,29.0
10127,3,2022-06-18,보라매동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10128,3,2022-06-18,보정동,210.0,6.085714285714285,4.225949197108426,3.0,3.0,4.0,8.0,22.0
10129,3,2022-06-18,복정동,5.0,5.4,3.9115214431215892,3.0,3.0,3.0,6.0,12.0
10130,3,2022-06-18,봉담읍,19.0,6.7894736842105265,3.3595460567764714,3.0,4.0,5.0,10.5,11.0
10131,3,2022-06-18,봉명2.송정동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10132,3,2022-06-18,봉평면,3.0,4.333333333333333,2.309401076758503,3.0,3.0,3.0,5.0,7.0
10133,3,2022-06-18,부곡동,12.0,7.0,4.264014327112209,3.0,4.0,6.0,8.25,17.0
10134,3,2022-06-18,부림동,16.0,5.75,4.464676173400859,3.0,3.0,4.5,7.0,21.0
10135,3,2022-06-18,부발읍,18.0,7.611111111111111,6.988552731506414,3.0,3.0,3.5,11.0,27.0
10136,3,2022-06-18,부석면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10137,3,2022-06-18,부성1동,1.0,6.0,,6.0,6.0,6.0,6.0,6.0
10138,3,2022-06-18,부성2동,3.0,6.333333333333333,2.8867513459481287,3.0,5.5,8.0,8.0,8.0
10139,3,2022-06-18,부평6동,1.0,6.0,,6.0,6.0,6.0,6.0,6.0
10140,3,2022-06-18,분당동,9.0,8.11111111111111,5.060742150229659,3.0,4.0,8.0,10.0,18.0
10141,3,2022-06-18,사내면,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10142,3,2022-06-18,사당1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10143,3,2022-06-18,사당2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10144,3,2022-06-18,사동,5.0,6.4,2.1908902300206643,4.0,4.0,8.0,8.0,8.0
10145,3,2022-06-18,사직동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10146,3,2022-06-18,삼성1동,17.0,4.588235294117647,2.717048571736705,3.0,3.0,4.0,4.0,12.0
10147,3,2022-06-18,삼성2동,17.0,4.9411764705882355,2.1929029913363167,3.0,3.0,4.0,5.0,10.0
10148,3,2022-06-18,삼성면,6.0,6.666666666666667,3.265986323710904,4.0,4.0,6.0,8.0,12.0
10149,3,2022-06-18,삼송동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10150,3,2022-06-18,삼양동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10151,3,2022-06-18,삼죽면,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
10152,3,2022-06-18,삼청동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10153,3,2022-06-18,삼평동,125.0,5.544,3.8110704617621707,3.0,3.0,4.0,7.0,27.0
10154,3,2022-06-18,상갈동,124.0,5.290322580645161,3.257946366845542,3.0,3.0,4.0,7.0,18.0
10155,3,2022-06-18,상계5동,3.0,9.666666666666666,4.618802153517006,7.0,7.0,7.0,11.0,15.0
10156,3,2022-06-18,상계8동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10157,3,2022-06-18,상대원1동,41.0,5.829268292682927,3.5277644410050275,3.0,3.0,4.0,7.0,18.0
10158,3,2022-06-18,상대원2동,2.0,8.0,5.656854249492381,4.0,6.0,8.0,10.0,12.0
10159,3,2022-06-18,상도1동,7.0,4.714285714285714,1.6035674514745464,3.0,3.0,6.0,6.0,6.0
10160,3,2022-06-18,상도3동,5.0,9.0,7.0,4.0,4.0,8.0,8.0,21.0
10161,3,2022-06-18,상도4동,1.0,9.0,,9.0,9.0,9.0,9.0,9.0
10162,3,2022-06-18,상봉2동,5.0,5.2,3.1937438845342627,3.0,3.0,3.0,7.0,10.0
10163,3,2022-06-18,상암동,16.0,6.625,3.4809002666934696,3.0,3.75,6.0,11.0,12.0
10164,3,2022-06-18,상일2동,7.0,4.142857142857143,2.193062655175134,3.0,3.0,3.0,4.0,9.0
10165,3,2022-06-18,상하동,175.0,6.142857142857143,4.097538209221029,3.0,3.0,4.0,8.0,24.0
10166,3,2022-06-18,상현1동,185.0,6.632432432432433,4.752004957524111,3.0,4.0,4.0,8.0,28.0
10167,3,2022-06-18,상현2동,110.0,7.036363636363636,4.9398719901835015,3.0,4.0,4.0,8.0,23.0
10168,3,2022-06-18,서강동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10169,3,2022-06-18,서교동,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10170,3,2022-06-18,서농동,119.0,5.042016806722689,2.753718465919428,3.0,3.0,4.0,6.0,18.0
10171,3,2022-06-18,서둔동,24.0,5.458333333333333,3.988888552473981,3.0,3.0,4.0,6.25,21.0
10172,3,2022-06-18,서신면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10173,3,2022-06-18,서운면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10174,3,2022-06-18,서정동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10175,3,2022-06-18,서초1동,10.0,6.9,4.201851443775179,3.0,4.0,4.5,8.75,14.0
10176,3,2022-06-18,서초2동,34.0,6.352941176470588,3.4543109030046435,3.0,3.25,5.0,9.0,15.0
10177,3,2022-06-18,서초3동,30.0,6.5,3.83045869225912,3.0,3.25,4.0,8.0,16.0
10178,3,2022-06-18,서초4동,19.0,9.578947368421053,7.350856257559267,3.0,4.0,8.0,12.0,31.0
10179,3,2022-06-18,서탄면,9.0,8.555555555555555,7.160850352980279,4.0,4.0,5.0,9.0,25.0
10180,3,2022-06-18,서현1동,32.0,5.8125,3.2768740021255702,3.0,3.75,4.0,7.25,14.0
10181,3,2022-06-18,서현2동,4.0,3.25,0.5,3.0,3.0,3.0,3.25,4.0
10182,3,2022-06-18,서화면,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10183,3,2022-06-18,석촌동,3.0,4.666666666666667,2.0816659994661326,3.0,3.5,4.0,5.5,7.0
10184,3,2022-06-18,선학동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10185,3,2022-06-18,설성면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10186,3,2022-06-18,성거읍,4.0,3.5,0.5773502691896257,3.0,3.0,3.5,4.0,4.0
10187,3,2022-06-18,성남동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10188,3,2022-06-18,성내1동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10189,3,2022-06-18,성내3동,5.0,8.2,4.08656334834051,3.0,7.0,7.0,10.0,14.0
10190,3,2022-06-18,성복동,258.0,7.368217054263566,5.286359872330472,3.0,4.0,5.0,9.0,32.0
10191,3,2022-06-18,성북동,3.0,7.0,4.0,3.0,5.0,7.0,9.0,11.0
10192,3,2022-06-18,성산2동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10193,3,2022-06-18,성수1가2동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10194,3,2022-06-18,성수2가1동,3.0,4.333333333333333,1.5275252316519465,3.0,3.5,4.0,5.0,6.0
10195,3,2022-06-18,성수2가3동,12.0,9.333333333333334,5.6300061897807625,3.0,4.0,8.5,14.25,20.0
10196,3,2022-06-18,성환읍,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10197,3,2022-06-18,세곡동,4.0,4.75,1.5,4.0,4.0,4.0,4.75,7.0
10198,3,2022-06-18,세교동,7.0,4.857142857142857,1.4638501094227998,3.0,3.5,6.0,6.0,6.0
10199,3,2022-06-18,세류1동,5.0,4.4,1.51657508881031,3.0,4.0,4.0,4.0,7.0
10200,3,2022-06-18,세마동,5.0,3.4,0.5477225575051661,3.0,3.0,3.0,4.0,4.0
10201,3,2022-06-18,소공동,13.0,5.461538461538462,4.82381910618866,3.0,4.0,4.0,4.0,21.0
10202,3,2022-06-18,소하1동,5.0,3.2,0.4472135954999579,3.0,3.0,3.0,3.0,4.0
10203,3,2022-06-18,소하2동,4.0,4.75,2.0615528128088303,3.0,3.0,4.5,6.25,7.0
10204,3,2022-06-18,송도1동,7.0,5.714285714285714,2.3603873774083297,3.0,4.5,6.0,6.0,10.0
10205,3,2022-06-18,송도2동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10206,3,2022-06-18,송도3동,3.0,5.666666666666667,3.7859388972001824,3.0,3.5,4.0,7.0,10.0
10207,3,2022-06-18,송도4동,5.0,10.6,9.50263121456368,4.0,4.0,9.0,9.0,27.0
10208,3,2022-06-18,송부동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10209,3,2022-06-18,송산면,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10210,3,2022-06-18,송정동,3.0,4.333333333333333,2.309401076758503,3.0,3.0,3.0,5.0,7.0
10211,3,2022-06-18,송죽동,2.0,5.5,2.1213203435596424,4.0,4.75,5.5,6.25,7.0
10212,3,2022-06-18,송중동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10213,3,2022-06-18,송탄동,8.0,5.75,5.365231988061121,3.0,4.0,4.0,4.0,19.0
10214,3,2022-06-18,송파1동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10215,3,2022-06-18,송포동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10216,3,2022-06-18,수내1동,14.0,8.0,5.5746679790749045,3.0,4.0,7.5,9.5,24.0
10217,3,2022-06-18,수내2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10218,3,2022-06-18,수내3동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10219,3,2022-06-18,수서동,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10220,3,2022-06-18,수진2동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10221,3,2022-06-18,수택3동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10222,3,2022-06-18,시흥2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10223,3,2022-06-18,시흥동,30.0,5.933333333333334,3.912256014940328,3.0,4.0,4.0,8.0,21.0
10224,3,2022-06-18,신갈동,231.0,6.017316017316017,4.229261800079524,3.0,3.0,4.0,8.0,29.0
10225,3,2022-06-18,신곡1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10226,3,2022-06-18,신길6동,4.0,6.0,2.309401076758503,4.0,4.0,6.0,8.0,8.0
10227,3,2022-06-18,신길동,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
10228,3,2022-06-18,신대방1동,4.0,5.0,2.0,4.0,4.0,4.0,5.0,8.0
10229,3,2022-06-18,신둔면,11.0,4.636363636363637,1.5666989036012804,3.0,3.5,4.0,5.5,8.0
10230,3,2022-06-18,신봉동,211.0,6.748815165876778,6.194347347838484,3.0,3.0,4.0,8.0,55.0
10231,3,2022-06-18,신사동,11.0,8.272727272727273,4.221158824088691,4.0,4.0,8.0,11.0,17.0
10232,3,2022-06-18,신성동,14.0,9.571428571428571,5.787443778949864,3.0,4.0,8.0,15.75,19.0
10233,3,2022-06-18,신안동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10234,3,2022-06-18,신장1동,3.0,10.666666666666666,8.326663997864532,4.0,6.0,8.0,14.0,20.0
10235,3,2022-06-18,신장동,15.0,5.4,3.202677451312083,3.0,3.0,3.0,9.0,12.0
10236,3,2022-06-18,신정6동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10237,3,2022-06-18,신중동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10238,3,2022-06-18,신창면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10239,3,2022-06-18,신천동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10240,3,2022-06-18,신촌동,4.0,6.5,2.886751345948129,4.0,4.0,6.5,9.0,9.0
10241,3,2022-06-18,신흥2동,4.0,7.0,3.4641016151377544,4.0,5.5,6.0,7.5,12.0
10242,3,2022-06-18,신흥동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10243,3,2022-06-18,쌍령동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10244,3,2022-06-18,쌍문1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10245,3,2022-06-18,쌍문3동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
10246,3,2022-06-18,아현동,8.0,6.125,2.6958963523950885,3.0,3.75,7.0,7.0,11.0
10247,3,2022-06-18,안성2동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10248,3,2022-06-18,안양1동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
10249,3,2022-06-18,안양6동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10250,3,2022-06-18,안양7동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
10251,3,2022-06-18,안중읍,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
10252,3,2022-06-18,압구정동,4.0,4.0,1.4142135623730951,3.0,3.0,3.5,4.5,6.0
10253,3,2022-06-18,야탑1동,21.0,5.9523809523809526,4.364357804719847,3.0,3.0,4.0,8.0,16.0
10254,3,2022-06-18,야탑2동,16.0,6.3125,4.407852840858763,3.0,3.0,4.0,9.0,15.0
10255,3,2022-06-18,야탑3동,4.0,3.25,0.5,3.0,3.0,3.0,3.25,4.0
10256,3,2022-06-18,양감면,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
10257,3,2022-06-18,양서면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
10258,3,2022-06-18,양성면,11.0,5.909090909090909,4.678772177709563,3.0,3.0,4.0,5.5,17.0
10259,3,2022-06-18,양재1동,24.0,6.0,4.043244500021799,3.0,3.0,4.0,8.0,17.0
10260,3,2022-06-18,양재2동,31.0,5.451612903225806,3.009304567253807,3.0,3.0,4.0,7.0,12.0
10261,3,2022-06-18,양지동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10262,3,2022-06-18,양지면,174.0,6.959770114942529,4.847213841762322,3.0,3.0,4.0,8.0,26.0
10263,3,2022-06-18,양평1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
10264,3,2022-06-18,양평읍,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
10265,3,2022-06-18,여의동,47.0,6.382978723404255,3.813894457679719,3.0,4.0,4.0,8.5,20.0
10266,3,2022-06-18,역삼1동,77.0,6.1558441558441555,4.9711402246655405,3.0,3.0,4.0,7.0,30.0
10267,3,2022-06-18,역삼2동,12.0,4.416666666666667,2.108783937953269,3.0,3.0,4.0,4.25,10.0
10268,3,2022-06-18,역삼동,298.0,5.973154362416107,4.171324763891721,3.0,3.0,4.0,8.0,25.0
10269,3,2022-06-18,연무동,5.0,5.0,3.082207001484488,3.0,3.0,3.0,6.0,10.0
